URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/hccm-consulting,HCCM Consulting,https://www.hccm.pt/,"A HCCM Consulting é uma empresa de Consultoria em Sistemas de Informação com 24 anos de experiência. Atua nos setores de banca, seguros, serviços públicos, telecomunicações e indústria. Encontra-se dividida em 6 linhas de negócio:Advisory, Enterprise Applications, Managed Services, Professional Services, Rapid Applications Delivery, Web Applications and Development.

",51-200,2.2,1.0,5.0,32.0,20.0,Consultoria & Outsourcing IT,52,38,52,45,30,32,33.0,2320 - 2520,08:06,36,44,Remote first,2320,2520,2420.0,486
https://pt.teamlyzer.com/companies/ankix,Ankix,https://www.ankix.com/,"Somos uma empresa de consultoria tecnológica com competências multidisciplinares, tendo como foco principal a satisfação dos nossos clientes através da obtenção do sucesso em cada projeto em que nos envolvemos.
A atuar no mercado desde 1999, o nosso posicionamento rege-se pela inovação e qualidade das soluções que propomos assim como pela dedicação e adequação ao cliente e suas necessidades.
",51-200,2.6,1.0,5.0,26.0,12.0,Consultoria & Outsourcing IT,64,64,85,42,64,26,100.0,1000 - 1200,08:00,9,38,Híbrido,1000,1200,1100.0,480
https://pt.teamlyzer.com/companies/springer-nature-portugal,Springer Nature Portugal,www.springernature.com/gp/group/careers/technology,"A Springer Nature é uma das principais editoras mundiais na área da ciência, saúde, educação e pesquisa. Lar de uma variedade de marcas respeitas e confiáveis como a Macmillan, Nature, Springer e Scientific American, preocupa-se em fornecer conteúdo de qualidade através da constante inovação de serviços e produtos.",+10000,2.6,1.0,5.0,33.0,12.0,Ciência & Investigação,80,37,48,42,32,50,25.0,3225 - 3425,08:00,50,123,Híbrido,3225,3425,3325.0,480
https://pt.teamlyzer.com/companies/pipedrive,Pipedrive ,https://www.pipedrive.com/pt,A Pipedrive é uma start-up originária da Estónia e que desenvolveu um software para a área de vendas de PME. Ferramenta de gestão de funil e CRM que ajuda você a se concentrar em ações que são importantes.,501-1000,2.6,1.0,5.0,23.0,9.0,Software House & Internet,75,48,58,37,42,67,25.0,2264 - 2464,07:15,100,120,Híbrido,2264,2464,2364.0,435
https://pt.teamlyzer.com/companies/parfois,Parfois,http://www.parfois.com,"Empresa de acessórios de moda do Porto. Criada há 20 anos por Manuela Medeiros, conta com mais de 500 lojas em 51 países, 115 das quais em Portugal.",1001-5000,2.2,1.0,5.0,14.0,9.0,Indústria & Serviços,32,39,35,35,50,45,66.0,1025 - 1225,08:30,66,100,Escritório,1025,1225,1125.0,510
https://pt.teamlyzer.com/companies/fullsix-portugal,Fullsix portugal,https://www.fullsix.pt/,"A Fullsix é a agência digital líder na Europa e tem como core business o foco na Customer Experience. Com mais de 140 profissionais, distinguidos nacional e internacionalmente, com diversos perfis e expertise, a Fullsix foca-se no desenvolvimento de experiências de consumo mais eficazes que ajudem a criar relações mais relevantes com os consumidores na sua jornada. ",51-200,2.5,1.0,5.0,14.0,5.0,"Publicidade, Multimédia & Videojogos",48,37,32,32,32,45,25.0,1320 - 1520,08:00,100,120,Remote first,1320,1520,1420.0,480
https://pt.teamlyzer.com/companies/inoweiser,Inoweiser,https://www.inoweiser.com/,"A Inoweiser é uma empresa de consultoria portuguesa que utiliza inovação e tecnologia para fornecer soluções e agregar valor ao negócio dos nossos clientes. Focamos nossa expertise em nearshore, outsourcing, gestão de serviços, inteligência artificial, risco e conformidade, segurança, outsystems, servicenow, cloud computing e qualidade de software.",51-200,2.5,1.0,5.0,29.0,18.0,Consultoria & Outsourcing IT,71,57,50,42,57,33,66.0,1525 - 1725,08:00,40,82,Depende do projeto / equipa,1525,1725,1625.0,480
https://pt.teamlyzer.com/companies/team-resilience,Team Resilience,https://team-resilience.com/,"A Team Resilience é inteiramente especializada no desenvolvimento acelerado de aplicações empresariais através de OutSystems, desbloqueando todo o seu potencial e potência. A nossa missão é ajudar os clientes a serem os líderes digitais do futuro, proporcionando uma inovação rápida e resiliente de aplicações, aproveitando os investimentos de TI existentes.",11-50,4.2,1.0,5.0,53.0,30.0,Consultoria & Outsourcing IT,84,81,69,83,77,54,100.0,2688 - 2888,08:00,92,193,Híbrido,2688,2888,2788.0,480
https://pt.teamlyzer.com/companies/velv,Velv,https://www.velv.pt,"Velv é uma empresa líder em desenvolvimento de software nearshore em Portugal, especializada em serviços de qualidade superior. A nossa abordagem proporciona significativas poupanças de custo e tempos de desenvolvimento mais rápidos, ajudando as empresas a otimizar o seu processo de desenvolvimento de software.",51-200,2.7,1.0,5.0,25.0,13.0,Consultoria & Outsourcing IT,68,60,55,51,51,42,60.0,3366 - 3566,08:24,12,50,Full remote,3366,3566,3466.0,504
https://pt.teamlyzer.com/companies/decode,Decode,https://www.codewin.pt/,"Especialistas em desenvolvimento de software, estratégia de dados e experiências digitais. Construção de soluções orientadas para negócios, tecnologia e experiência do cliente.",51-200,2.1,1.0,5.0,42.0,22.0,Consultoria & Outsourcing IT,34,30,34,30,34,27,20.0,1000 - 1200,08:42,47,119,Remote first,1000,1200,1100.0,522
https://pt.teamlyzer.com/companies/vortal,VORTAL,http://www.vortal.biz,"A VORTAL é líder mundial em compras eletrónicas, oferecendo soluções de eSourcing e eProcurement, integrando dados de inteligência de mercado e informações de projetos. Milhares de compradores públicos e privados têm acesso diário a uma comunidade internacional de fornecedores qualificados e preparados para fazer negócios na plataforma da VORTAL.",201-500,2.2,1.0,5.0,26.0,16.0,Software House & Internet,53,38,36,45,40,30,50.0,1257 - 1457,08:09,66,58,Híbrido,1257,1457,1357.0,489
https://pt.teamlyzer.com/companies/adnovum-portugal,Adnovum Portugal,https://www.adnovum.pt/en/pt/,"A AdNovum é uma das principais empresas suíças de engenharia de software especializada em design, implementação e integração de soluções de software de negócios e de segurança em larga escala.",501-1000,3.0,1.0,5.0,33.0,11.0,Software House & Internet,78,71,64,71,64,36,100.0,2192 - 2392,08:00,60,90,Híbrido,2192,2392,2292.0,480
https://pt.teamlyzer.com/companies/wondercom,Wondercom,http://wondercom.pt,"A Wondercom, presente no mercado desde 1999, é uma empresa de serviços de tecnologias de informação e telecomunicações. Tem ao dispor uma equipa competente, contando ainda com o suporte dos mais reconhecidos fabricantes e entidades do setor das TIC. ",501-1000,2.7,1.0,5.0,27.0,16.0,Tecnologia da Informação,69,61,47,64,57,29,66.0,1166 - 1366,08:20,28,42,Híbrido,1166,1366,1266.0,500
https://pt.teamlyzer.com/companies/evpconnect,EVPConnect,https://evpconnect.pt/,"Para nós, encontrar uma conexão vencedora é muito mais do que um projeto profissional com um bom retorno financeiro:
- É  um completo planejamento de projeto de vida em Portugal, através de transparência e acompanhamento humanizado. 

Afinal, não fazemos só negócios, cuidamos de pessoas de verdade!

#somosevpconnect #conexõesvencedoras #euvenciemportugal ",51-200,3.0,1.0,5.0,45.0,24.0,Consultoria & Outsourcing IT,69,63,57,67,63,45,94.0,1828 - 2028,08:00,80,102,Híbrido,1828,2028,1928.0,480
https://pt.teamlyzer.com/companies/avanade,Avanade,https://www.avanade.com/pt-pt,"A nossa visão passa por sermos líderes da inovação digital, ao criar excelentes experiências enquanto alcançamos resultados para os nossos clientes e respetivos clientes, através do poder do pessoal e do ecossistema da Microsoft. Através de milhares de projetos, transformámos empresas no mundo digital. Ajudámo-las a criar experiências convincentes para os seus clientes e colaboradores",+10000,2.2,1.0,5.0,41.0,19.0,Consultoria & Outsourcing IT,51,42,38,30,42,24,60.0,1658 - 1858,08:30,64,60,Depende do projeto / equipa,1658,1858,1758.0,510
https://pt.teamlyzer.com/companies/siscog,SISCOG,https://www.siscog.pt/,"A SISCOG foi a primeira empresa Portuguesa de IA e a exportar software. 
Fundada em 1986 por 2 engenheiros do IST, desenvolve software para o planeamento e gestão otimizada do transporte ferroviário. Especialista em engenharia de software e utiliza técnicas de IA e Investigação Operacional. 
Quase 100% exportadora, ajuda a moldar as operações de transporte mais eficientes e amigas do ambiente.",51-200,2.7,1.0,5.0,26.0,16.0,Software House & Internet,79,60,47,60,47,48,100.0,1531 - 1731,08:00,66,111,Escolha do trabalhador,1531,1731,1631.0,480
https://pt.teamlyzer.com/companies/team-it,team.it,http://www.team-it.pt/,"Um conjunto de pessoas com um propósito comum: agregar uma comunidade em torno de um projeto de consultoria tecnológica inclusivo. Que quer regressar às origens, através de uma estratégia de corporativismo sustentável – work-life balance, remote work, envolvimento comunitário – e que tem como objetivo último o empoderamento e a felicidade das suas pessoas.

**_team.it, back to basics._**",11-50,2.9,1.0,5.0,38.0,17.0,Consultoria & Outsourcing IT,85,71,57,78,64,32,100.0,1525 - 1725,08:00,21,73,Remote first,1525,1725,1625.0,480
https://pt.teamlyzer.com/companies/ren,Ren - Redes Energéticas Nacionais,https://www.ren.pt/,"A REN - Redes Energéticas Nacionais atua em duas grandes áreas de negócio: O transporte de eletricidade em muito alta tensão e a gestão técnica global do Sistema Elétrico Nacional e o transporte de gás natural em alta pressão e a gestão técnica global do Sistema Nacional de Gás Natural, garantindo a receção, armazenamento e regaseificação de GNL, bem como o armazenamento subterrâneo de gás natural. ",501-1000,2.6,1.0,5.0,14.0,6.0,Indústria & Serviços,58,42,53,53,53,56,100.0,2040 - 2240,08:00,100,240,Híbrido,2040,2240,2140.0,480
https://pt.teamlyzer.com/companies/tui-portugal,TUI ,https://careers.tuigroup.com/,"Somos aventureiros. Partilhamos sorrisos. Criámos impacto.

Acreditamos no poder das viagens - ampliam os horizontes dos nossos clientes e também dos nossos colaboradores. Novos lugares para viver, novas funções para explorar, novas comunidades para abraçar. Estão à tua disposição, agarra-as!
",+10000,4.2,1.0,5.0,50.0,24.0,Indústria & Serviços,85,68,70,65,71,42,100.0,3058 - 3258,07:42,88,244,Escolha do trabalhador,3058,3258,3158.0,462
https://pt.teamlyzer.com/companies/meo,MEO,http://www.meo.pt,"A Meo é uma empresa portuguesa de comunicações fixas, móveis, internet e portais. Do grupo Portugal Telecom, é responsável pela gestão do serviço e marca comercial Meo, gestão de portais de internet, como o portal Sapo, e também responsável pela gestão comercial da marca PT empresas, virada para o segmento de pmes, grandes empresas e governamental.",1001-5000,2.3,1.0,5.0,14.0,10.0,Tecnologia da Informação,58,37,40,42,37,33,25.0,1450 - 1650,08:11,50,35,Híbrido,1450,1650,1550.0,491
https://pt.teamlyzer.com/companies/devscope,DevScope,http://www.devscope.net,"A Devscope é uma empresa inovadora e apresenta-se como a empresa de referência e uma das mais especializadas, nas áreas de Microsoft business intelligence, moss e office 2007, Microsoft dynamics crm e eai-biztalk, a actuar em Portugal.",11-50,2.7,1.0,5.0,17.0,9.0,Software House & Internet,77,60,47,72,64,28,100.0,1364 - 1564,07:36,100,90,Remote first,1364,1564,1464.0,456
https://pt.teamlyzer.com/companies/craftable-software,craftable software,https://craftablesoftware.com/,"craftable software é uma software house, especializada no desenvolvimento de sistemas que exigem qualidade, confiabilidade e escalabilidade em um ambiente altamente transacional. Contamos com a nossa habilidade e motivação para resolver esses problemas, enquanto apreciamos a viagem.",11-50,3.3,1.0,5.0,22.0,9.0,Software House & Internet,78,82,71,82,82,45,100.0,1414 - 1614,08:00,33,36,Remote first,1414,1614,1514.0,480
https://pt.teamlyzer.com/companies/stellaxius,Stellaxius,https://www.stellaxius.com,"A Stellaxius é uma empresa especializada em Salesforce fundada em 2008, com sede em Lisboa. Com mais de 80 profissionais e cerca de 190 certificações Salesforce, estamos no Top 5 das melhores empresas da Península Ibérica nesta categoria. O nosso propósito é inspirar pessoas, agarrar desafios e solucionar problemas, ao mesmo tempo que nos divertimos.",51-200,3.0,1.0,5.0,46.0,21.0,Tecnologia da Informação,74,64,54,65,67,36,84.0,1430 - 1630,07:50,100,116,Remote first,1430,1630,1530.0,470
https://pt.teamlyzer.com/companies/sonae-mc,Sonae MC,https://sonaemc.com/,"Com um histórico de mais de 30 anos de crescimento contínuo, a Sonae MC apresenta uma posição distintiva em diversas áreas de negócio, disponibilizando um leque alargado de produtos e serviços de elevada qualidade a preços competitivos.",+10000,2.5,1.0,5.0,20.0,5.0,Indústria & Serviços,35,28,35,35,42,45,33.0,1143 - 1343,08:20,50,45,Híbrido,1143,1343,1243.0,500
https://pt.teamlyzer.com/companies/oracle,Oracle Portugal,http://www.oracle.com/pt,"A Oracle corporation é uma empresa de tecnologia e informática dos Estados Unidos, especializada no desenvolvimento e comercialização de hardware e softwares e de base de dados.",+10000,2.9,1.0,5.0,10.0,5.0,Software House & Internet,80,53,69,53,58,67,75.0,3276 - 3476,07:30,100,360,Full remote,3276,3476,3376.0,450
https://pt.teamlyzer.com/companies/unit4,unit4,http://www.unit4.com/,"A Unit4 é um fornecedor de aplicações empresariais líder de mercado, que visa capacitar as pessoas nas organizações de serviços. Fornece ERP e aplicações focadas nas indústrias e líderes de mercado.",1001-5000,2.7,1.0,5.0,20.0,12.0,Software House & Internet,70,58,61,45,48,40,85.0,1454 - 1654,07:47,100,84,Híbrido,1454,1654,1554.0,467
https://pt.teamlyzer.com/companies/tridonic,Tridonic,http://www.tridonic.com,"Como fornecedora líder global de soluções de iluminação inteligentes e eficientes, a Tridonic permite que seus clientes e parceiros de negócios obtenham mais sucesso tornando a iluminação profissional mais inteligente, mais empolgante e mais sustentável.",5001-10000,3.1,1.0,5.0,28.0,14.0,Hardware & Produtos Eletrónicos,78,64,64,69,69,45,100.0,2750 - 2950,07:53,60,194,Híbrido,2750,2950,2850.0,473
https://pt.teamlyzer.com/companies/banco-novo-banco,Banco Novo Banco,http://www.novobanco.pt,"O Novo Banco é um banco português, estabelecido a 4 de Agosto de 2014, resultante do Banco Espírito Santo (BES), sendo ainda um dos maiores do país.",5001-10000,2.5,1.0,5.0,14.0,9.0,Banca & Serviços Financeiros,60,46,50,42,35,45,83.0,1250 - 1450,08:50,66,63,Híbrido,1250,1450,1350.0,530
https://pt.teamlyzer.com/companies/fidelidade-seguros,Fidelidade Seguros,https://www.fidelidade.pt,"​Desde 1808 que a Fidelidade protege o futuro das famílias, das empresas e de Portugal. Líder de mercado, vida e não vida, a seguradora junta à dimensão, solidez e credibilidade a inovação como um dos seus maiores valores. A sua estratégia incinde no desenvolvimento de produtos inovadores, capazes de fazer a diferença na vida das pessoas.​",1001-5000,2.7,1.0,5.0,16.0,4.0,Banca & Serviços Financeiros,75,53,53,53,32,56,50.0,1233 - 1433,08:00,100,90,Híbrido,1233,1433,1333.0,480
https://pt.teamlyzer.com/companies/hovione,Hovione,https://www.hovione.com/,"A Hovione é uma empresa química fina portuguesa, fundada em 1959 por Ivan Villax, investigador químico, empenhada no desenvolvimento de tetraciclinas e corticosteroides anti-inflamatórios. ",1001-5000,2.3,1.0,5.0,20.0,8.0,Ciência & Investigação,58,37,37,37,42,33,50.0,1600 - 1800,08:15,75,90,Escritório,1600,1800,1700.0,495
https://pt.teamlyzer.com/companies/altice-portugal,Altice Portugal,https://www.alticelabs.com/,"A Altice Portugal, anteriormente denominada Portugal Telecom, é um conglomerado de média e a maior empresa de telecomunicações em Portugal. A atividade da empresa abrange todos os segmentos do setor das telecomunicações.",+10000,2.3,1.0,5.0,29.0,18.0,Indústria & Serviços,50,40,42,38,29,56,25.0,1573 - 1773,08:07,100,210,Remote first,1573,1773,1673.0,487
https://pt.teamlyzer.com/companies/scorpion-circle,Scorpion Circle,https://scorpion.pt/,"A Scorpion é uma consultoria jovem, integradora de soluções especializadas em Business Intelligence e não só. 
Com a nossa estrutura, aliado à proximidade que temos com os profissionais, nomeadamente a expertise no mercado brasileiro, onde há uma grande oferta de mão-de-obra, conseguimos atender a demanda crescente do mercado de uma forma rápida e eficaz.",51-200,2.7,1.0,5.0,28.0,14.0,Consultoria & Outsourcing IT,56,59,52,62,55,0,78.0,1100 - 1300,08:02,,,Full remote,1100,1300,1200.0,482
